Joseph and the Amazing Technicolor® Dreamcoat,Original Version,Joseph...Dreamcoat (Original),Rodgers & Hammerstein,/media/downloads/SF_Joseph_orig-r5966-1_89E.exe,/media/downloads/SF_Joseph_orig-r5966-1_89E.zip,
Joseph and the Amazing Technicolor® Dreamcoat,1993 UK Megamix,Joseph...Dreamcoat (UK-Mega Mix),Rodgers & Hammerstein,/media/downloads/SF_Joseph_MM-r5966-1_68E.exe,/media/downloads/SF_Joseph_MM-r5966-1_68E.zip,
The King and I,,The King And I,Rodgers & Hammerstein,/media/downloads/SF_KingI-r5966-1_58E.exe,/media/downloads/SF_KingI-r5966-1_58E.zip,
Legally Blonde,,Legally Blonde,Music Theatre International,/media/downloads/SF_LegallyBlonde-r5966-1_59E.exe,/media/downloads/SF_LegallyBlonde-r5966-1_59E.zip,
Les Misérables,Pro Edition (2010),Les Miserables,Music Theatre International,/media/downloads/SF_LesMis_Pro-r5966-1_4E.exe,/media/downloads/SF_LesMis_Pro-r5966-1_4E.zip,
Les Misérables,School Edition,Les Miserables (School Edition),Music Theatre International,/media/downloads/SF_LesMisSE-r5966-9_1E.exe,/media/downloads/SF_LesMisSE-r5966-9_1E.zip,
Little Shop Of Horrors,2003 Broadway,Little Shop Of Horrors (Revival 2003),Music Theatre International,/media/downloads/SF_LittleShop-r5966-1_46E.exe,/media/downloads/SF_LittleShop-r5966-1_46E.zip,
Mary Poppins,,Mary Poppins,Music Theatre International,/media/downloads/SF_MaryPoppins-r5966-1_3E.exe,/media/downloads/SF_MaryPoppins-r5966-1_3E.zip,
Miss Saigon,,Miss Saigon,Music Theatre International,/media/downloads/SF_MissSaigon-r5966-9_1E.exe,/media/downloads/SF_MissSaigon-r5966-9_1E.zip,
Miss Saigon,School Edition,Miss Saigon (School Edition),Music Theatre International,/media/downloads/SF_MissSaigonSE-r5966-9_13E.exe,/media/downloads/SF_MissSaigonSE-r5966-9_13E.zip,
The Music Man,,The Music Man,Music Theatre International,/media/downloads/SF_MusicMan-r5966-5_7E.exe,/media/downloads/SF_MusicMan-r5966-5_7E.zip,
Oklahoma!,,Oklahoma,Rodgers & Hammerstein,/media/downloads/SF_Oklahoma-r5966-1_92E.exe,/media/downloads/SF_Oklahoma-r5966-1_92E.zip,
Once Upon A Mattress,,Once Upon A Mattress,Rodgers & Hammerstein,/media/downloads/SF_OnceMattress-r5966-1_88E.exe,/media/downloads/SF_OnceMattress-r5966-1_88E.zip,
Phantom,Yeston,Phantom (Yeston),Other,/media/downloads/SF_PhantomYeston-r5966-6_76E.exe,/media/downloads/SF_PhantomYeston-r5966-6_76E.zip,
The Phantom of the Opera,Lloyd Webber - 27 piece,The Phantom Of The Opera,Rodgers & Hammerstein,/media/downloads/SF_PhantomOpera-r5966-2_0E.exe,/media/downloads/SF_PhantomOpera-r5966-2_0E.zip,
The Producers,,The Producers,Music Theatre International,/media/downloads/SF_Producers-r5966-1_58E.exe,/media/downloads/SF_Producers-r5966-1_58E.zip,
Ragtime,,Ragtime,Music Theatre International,/media/downloads/SF_Ragtime-r5966-3_51E.exe,/media/downloads/SF_Ragtime-r5966-3_51E.zip,
Ragtime,School Edition,Ragtime (School Edition),Music Theatre International,/media/downloads/SF_RagtimeSE-r5966-3_37E.exe,/media/downloads/SF_RagtimeSE-r5966-3_37E.zip,
Ragtime,Version II,Ragtime (Version II),Music Theatre International,/media/downloads/SF_RagtimeV2-r5966-3_41E.exe,/media/downloads/SF_RagtimeV2-r5966-3_41E.zip,
Rent,,Rent,Music Theatre International,/media/downloads/SF_Rent-r5966-1_47E.exe,/media/downloads/SF_Rent-r5966-1_47E.zip,
Rent,School Edition,Rent (School Edition),Music Theatre International,/media/downloads/SF_RentSE-r5966-1_47E.exe,/media/downloads/SF_RentSE-r5966-1_47E.zip,
Seussical,,Seussical,Music Theatre International,/media/downloads/SF_Seussical-r5966-9_01E.exe,/media/downloads/SF_Seussical-r5966-9_01E.zip,
Shrek,,Shrek,Music Theatre International,/media/downloads/SF_Shrek-r5966-1_4E.exe,/media/downloads/SF_Shrek-r5966-1_4E.zip,
Singin' In The Rain,,Singin In The Rain,Music Theatre International,/media/downloads/SF_SITR-r5966-2_66E.exe,/media/downloads/SF_SITR-r5966-2_66E.zip,
The Sound of Music,,The Sound Of Music,Rodgers & Hammerstein,/media/downloads/SF_SoundMusic-r5966-2_97E.exe,/media/downloads/SF_SoundMusic-r5966-2_97E.zip,
South Pacific,,South Pacific,Rodgers & Hammerstein,/media/downloads/SF_SouthPacific-r5966-1_8E.exe,/media/downloads/SF_SouthPacific-r5966-1_8E.zip,
Sunset Boulevard,,Sunset Boulevard,Rodgers & Hammerstein,/media/downloads/SF_SunsetBlvd-r5966-1_51E.exe,/media/downloads/SF_SunsetBlvd-r5966-1_51E.zip,
Sweeney Todd,,Sweeney Todd,Music Theatre International,/media/downloads/SF_SweeneyTodd-r5966-1_91E.exe,/media/downloads/SF_SweeneyTodd-r5966-1_91E.zip,
Sweeney Todd,School Edition,Sweeney Todd (School Edition),Music Theatre International,/media/downloads/SF_SweeneyToddSE-r5966-2_11E.exe,/media/downloads/SF_SweeneyToddSE-r5966-2_11E.zip,
Thoroughly Modern Millie,Broadway,Thoroughly Modern Millie,Music Theatre International,/media/downloads/SF_Millie-r5966-2_2E.exe,/media/downloads/SF_Millie-r5966-2_2E.zip,
Thoroughly Modern Millie,School Edition,Thoroughly Modern Millie (School Edition),Music Theatre International,/media/downloads/SF_MillieSE-r5966-2_18E.exe,/media/downloads/SF_MillieSE-r5966-2_18E.zip,
The Wedding Singer,,The Wedding Singer,Music Theatre International,/media/downloads/SF_WeddingSinger-r5966-1_38E.exe,/media/downloads/SF_WeddingSinger-r5966-1_38E.zip,
West Side Story,,West Side Story,Music Theatre International,/media/downloads/SF_WSS-r5966-3_3E.exe,/media/downloads/SF_WSS-r5966-3_3E.zip,
White Christmas,,White Christmas,Rodgers & Hammerstein,/media/downloads/SF_WhiteChristmas-r5966-1_510E.exe,/media/downloads/SF_WhiteChristmas-r5966-1_510E.zip,
Willy Wonka,,Willy Wonka,Music Theatre International,/media/downloads/SF_Wonka-r5966-1_46E.exe,/media/downloads/SF_Wonka-r5966-1_46E.zip,
